,state,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,outdoor
4167,Virginia,2020-04-28,-32.0,-11.0,23.0,-46.0,-48.0,14.0,-22.8
4168,Virginia,2020-04-29,-29.0,-8.0,40.0,-43.0,-49.0,18.0,-17.8
4169,Virginia,2020-04-30,-38.0,-18.0,-30.0,-52.0,-50.0,22.0,-37.6
4170,Virginia,2020-05-01,-30.0,-8.0,13.0,-45.0,-47.0,20.0,-23.4
4171,Virginia,2020-05-02,-33.0,-3.0,68.0,-32.0,-29.0,9.0,-5.8
4172,Virginia,2020-05-03,-34.0,-8.0,39.0,-45.0,-33.0,9.0,-16.2
4173,Virginia,2020-05-04,-26.0,-7.0,39.0,-45.0,-45.0,17.0,-16.8
4174,Virginia,2020-05-05,-28.0,-6.0,5.0,-45.0,-47.0,19.0,-24.2
4175,Virginia,2020-05-06,-30.0,-8.0,3.0,-45.0,-48.0,19.0,-25.6
4176,Virginia,2020-05-07,-28.0,-4.0,44.0,-42.0,-47.0,18.0,-15.4
4177,Virginia,2020-05-08,-32.0,-7.0,3.0,-45.0,-46.0,20.0,-25.4
4178,Virginia,2020-05-09,-32.0,4.0,8.0,-36.0,-28.0,10.0,-16.8
4179,Virginia,2020-05-10,-29.0,-2.0,44.0,-41.0,-30.0,7.0,-11.6
4180,Virginia,2020-05-11,-31.0,-11.0,13.0,-46.0,-44.0,18.0,-23.8
4181,Virginia,2020-05-12,-28.0,-5.0,42.0,-41.0,-45.0,17.0,-15.4
4182,Virginia,2020-05-13,-27.0,-5.0,48.0,-40.0,-46.0,18.0,-14.0
4183,Washington,2020-02-15,2.0,-1.0,8.0,8.0,-3.0,0.0,2.8
4184,Washington,2020-02-16,15.0,3.0,19.0,5.0,-1.0,-1.0,8.2
4185,Washington,2020-02-17,12.0,2.0,63.0,-7.0,-35.0,6.0,7.0
4186,Washington,2020-02-18,5.0,2.0,52.0,7.0,-4.0,0.0,12.4
4187,Washington,2020-02-19,4.0,3.0,60.0,7.0,-2.0,-1.0,14.4
4188,Washington,2020-02-20,4.0,3.0,53.0,5.0,-2.0,0.0,12.6
4189,Washington,2020-02-21,3.0,-1.0,55.0,4.0,-1.0,-1.0,12.0
4190,Washington,2020-02-22,4.0,0.0,44.0,9.0,0.0,-1.0,11.4
4191,Washington,2020-02-23,10.0,0.0,-11.0,3.0,1.0,0.0,0.6
4192,Washington,2020-02-24,3.0,-1.0,15.0,3.0,4.0,-1.0,4.8
4193,Washington,2020-02-25,6.0,1.0,36.0,5.0,2.0,0.0,10.0
4194,Washington,2020-02-26,9.0,4.0,48.0,7.0,2.0,-1.0,14.0
4195,Washington,2020-02-27,9.0,4.0,57.0,9.0,2.0,-1.0,16.2
4196,Washington,2020-02-28,7.0,2.0,31.0,6.0,3.0,-2.0,9.8
4197,Washington,2020-02-29,7.0,7.0,31.0,5.0,2.0,-1.0,10.4
4198,Washington,2020-03-01,18.0,10.0,27.0,9.0,2.0,-1.0,13.2
4199,Washington,2020-03-02,4.0,8.0,-7.0,-3.0,2.0,0.0,0.8
4200,Washington,2020-03-03,6.0,11.0,23.0,-2.0,-1.0,1.0,7.4
4201,Washington,2020-03-04,5.0,9.0,56.0,-2.0,-2.0,0.0,13.2
4202,Washington,2020-03-05,2.0,7.0,21.0,-8.0,-6.0,2.0,3.2
4203,Washington,2020-03-06,-2.0,2.0,13.0,-12.0,-8.0,3.0,-1.4
4204,Washington,2020-03-07,-3.0,1.0,18.0,-6.0,-1.0,1.0,1.8
4205,Washington,2020-03-08,7.0,2.0,34.0,-5.0,-2.0,1.0,7.2
4206,Washington,2020-03-09,2.0,3.0,49.0,-15.0,-8.0,3.0,6.2
4207,Washington,2020-03-10,1.0,5.0,37.0,-15.0,-11.0,4.0,3.4
4208,Washington,2020-03-11,1.0,9.0,46.0,-16.0,-11.0,4.0,5.8
4209,Washington,2020-03-12,-1.0,15.0,39.0,-20.0,-14.0,5.0,3.8
4210,Washington,2020-03-13,-9.0,17.0,-15.0,-28.0,-17.0,7.0,-10.4
4211,Washington,2020-03-14,-19.0,8.0,3.0,-22.0,-8.0,6.0,-7.6
4212,Washington,2020-03-15,-10.0,5.0,28.0,-22.0,-11.0,4.0,-2.0
4213,Washington,2020-03-16,-13.0,19.0,45.0,-31.0,-26.0,9.0,-1.2
4214,Washington,2020-03-17,-26.0,8.0,62.0,-33.0,-35.0,13.0,-4.8
4215,Washington,2020-03-18,-28.0,5.0,93.0,-36.0,-38.0,14.0,-0.8
4216,Washington,2020-03-19,-31.0,3.0,87.0,-41.0,-40.0,15.0,-4.4
4217,Washington,2020-03-20,-33.0,3.0,86.0,-42.0,-41.0,15.0,-5.4
4218,Washington,2020-03-21,-43.0,-9.0,75.0,-37.0,-28.0,10.0,-8.4
4219,Washington,2020-03-22,-38.0,-14.0,30.0,-44.0,-32.0,9.0,-19.6
4220,Washington,2020-03-23,-36.0,-9.0,-4.0,-50.0,-44.0,17.0,-28.6
4221,Washington,2020-03-24,-41.0,-13.0,-3.0,-52.0,-49.0,20.0,-31.6
4222,Washington,2020-03-25,-44.0,-16.0,7.0,-54.0,-52.0,21.0,-31.8
4223,Washington,2020-03-26,-49.0,-21.0,-15.0,-59.0,-56.0,23.0,-40.0
4224,Washington,2020-03-27,-51.0,-22.0,-19.0,-61.0,-56.0,24.0,-41.8
4225,Washington,2020-03-28,-55.0,-26.0,-26.0,-56.0,-40.0,16.0,-40.6
4226,Washington,2020-03-29,-48.0,-26.0,-11.0,-56.0,-41.0,13.0,-36.4
4227,Washington,2020-03-30,-45.0,-23.0,-26.0,-60.0,-56.0,21.0,-42.0
4228,Washington,2020-03-31,-42.0,-18.0,-1.0,-58.0,-58.0,23.0,-35.4
4229,Washington,2020-04-01,-40.0,-12.0,18.0,-56.0,-58.0,22.0,-29.6
4230,Washington,2020-04-02,-44.0,-16.0,-1.0,-59.0,-58.0,23.0,-35.6
4231,Washington,2020-04-03,-45.0,-15.0,-12.0,-60.0,-57.0,23.0,-37.8
4232,Washington,2020-04-04,-50.0,-19.0,5.0,-53.0,-41.0,14.0,-31.6
4233,Washington,2020-04-05,-46.0,-21.0,-11.0,-56.0,-42.0,12.0,-35.2
4234,Washington,2020-04-06,-40.0,-16.0,24.0,-57.0,-56.0,20.0,-29.0
4235,Washington,2020-04-07,-40.0,-15.0,37.0,-56.0,-58.0,22.0,-26.4
4236,Washington,2020-04-08,-40.0,-12.0,51.0,-55.0,-58.0,21.0,-22.8
4237,Washington,2020-04-09,-40.0,-11.0,49.0,-56.0,-58.0,22.0,-23.2
4238,Washington,2020-04-10,-42.0,-11.0,36.0,-56.0,-58.0,22.0,-26.2
4239,Washington,2020-04-11,-47.0,-10.0,3.0,-50.0,-41.0,14.0,-29.0
4240,Washington,2020-04-12,-56.0,-27.0,3.0,-51.0,-43.0,11.0,-34.8
4241,Washington,2020-04-13,-40.0,-18.0,19.0,-56.0,-55.0,20.0,-30.0
4242,Washington,2020-04-14,-39.0,-14.0,37.0,-54.0,-56.0,22.0,-25.2
4243,Washington,2020-04-15,-34.0,-9.0,33.0,-52.0,-55.0,21.0,-23.4
4244,Washington,2020-04-16,-35.0,-10.0,44.0,-53.0,-55.0,21.0,-21.8
4245,Washington,2020-04-17,-40.0,-14.0,31.0,-54.0,-54.0,21.0,-26.2
4246,Washington,2020-04-18,-47.0,-18.0,-8.0,-48.0,-38.0,13.0,-31.8
4247,Washington,2020-04-19,-37.0,-17.0,17.0,-47.0,-37.0,10.0,-24.2
4248,Washington,2020-04-20,-34.0,-14.0,33.0,-53.0,-53.0,19.0,-24.2
4249,Washington,2020-04-21,-37.0,-15.0,14.0,-54.0,-54.0,21.0,-29.2
4250,Washington,2020-04-22,-40.0,-14.0,-23.0,-57.0,-55.0,22.0,-37.8
4251,Washington,2020-04-23,-39.0,-12.0,2.0,-56.0,-54.0,21.0,-31.8
4252,Washington,2020-04-24,-40.0,-14.0,17.0,-54.0,-53.0,21.0,-28.8
4253,Washington,2020-04-25,-45.0,-15.0,8.0,-46.0,-37.0,13.0,-27.0
4254,Washington,2020-04-26,-36.0,-15.0,13.0,-46.0,-37.0,10.0,-24.2
4255,Washington,2020-04-27,-34.0,-13.0,9.0,-53.0,-51.0,19.0,-28.4
4256,Washington,2020-04-28,-33.0,-10.0,28.0,-51.0,-53.0,12.0,-23.8
4257,Washington,2020-04-29,-33.0,-8.0,31.0,-50.0,-52.0,19.0,-22.4
4258,Washington,2020-04-30,-33.0,-7.0,17.0,-52.0,-52.0,20.0,-25.4
4259,Washington,2020-05-01,-33.0,-6.0,40.0,-48.0,-50.0,19.0,-19.4
4260,Washington,2020-05-02,-43.0,-12.0,-20.0,-46.0,-35.0,13.0,-31.2
4261,Washington,2020-05-03,-32.0,-9.0,9.0,-44.0,-33.0,9.0,-21.8
4262,Washington,2020-05-04,-30.0,-7.0,18.0,-50.0,-48.0,17.0,-23.4
4263,Washington,2020-05-05,-26.0,1.0,78.0,-46.0,-49.0,17.0,-8.4
4264,Washington,2020-05-06,-32.0,-5.0,36.0,-49.0,-50.0,18.0,-20.0
4265,Washington,2020-05-07,-30.0,-2.0,80.0,-46.0,-50.0,17.0,-9.6
4266,Washington,2020-05-08,-31.0,0.0,103.0,-43.0,-48.0,16.0,-3.8
4267,Washington,2020-05-09,-34.0,8.0,108.0,-30.0,-30.0,7.0,4.4
4268,Washington,2020-05-10,-22.0,10.0,77.0,-32.0,-29.0,5.0,0.8
4269,Washington,2020-05-11,-32.0,-11.0,25.0,-48.0,-47.0,16.0,-22.6
4270,Washington,2020-05-12,-31.0,-6.0,28.0,-48.0,-48.0,18.0,-21.0
4271,Washington,2020-05-13,-31.0,-4.0,56.0,-45.0,-48.0,17.0,-14.4
4272,West Virginia,2020-02-15,7.0,-3.0,17.0,0.0,0.0,0.0,4.2
4273,West Virginia,2020-02-16,7.0,1.0,28.0,3.0,1.0,0.0,8.0
4274,West Virginia,2020-02-17,5.0,-2.0,14.0,3.0,-15.0,4.0,1.0
4275,West Virginia,2020-02-18,3.0,-1.0,5.0,5.0,1.0,0.0,2.6
4276,West Virginia,2020-02-19,4.0,-3.0,11.0,2.0,1.0,0.0,3.0
4277,West Virginia,2020-02-20,2.0,-3.0,0.0,2.0,2.0,1.0,0.6
4278,West Virginia,2020-02-21,0.0,-7.0,3.0,-2.0,2.0,1.0,-0.8
4279,West Virginia,2020-02-22,8.0,0.0,42.0,3.0,3.0,-1.0,11.2
4280,West Virginia,2020-02-23,8.0,4.0,50.0,9.0,3.0,-1.0,14.8
4281,West Virginia,2020-02-24,4.0,-1.0,4.0,4.0,2.0,1.0,2.6
4282,West Virginia,2020-02-25,10.0,2.0,10.0,3.0,2.0,0.0,5.4
4283,West Virginia,2020-02-26,14.0,3.0,7.0,5.0,2.0,-1.0,6.2
4284,West Virginia,2020-02-27,5.0,-3.0,-8.0,3.0,-3.0,2.0,-1.2
4285,West Virginia,2020-02-28,8.0,0.0,-3.0,3.0,-1.0,1.0,1.4
4286,West Virginia,2020-02-29,13.0,3.0,5.0,7.0,2.0,-1.0,6.0
4287,West Virginia,2020-03-01,22.0,13.0,40.0,18.0,4.0,-2.0,19.4
4288,West Virginia,2020-03-02,12.0,4.0,1.0,5.0,2.0,1.0,4.8
4289,West Virginia,2020-03-03,20.0,12.0,9.0,6.0,3.0,-1.0,10.0
4290,West Virginia,2020-03-04,16.0,6.0,26.0,9.0,2.0,-1.0,11.8
4291,West Virginia,2020-03-05,13.0,8.0,22.0,8.0,3.0,-1.0,10.8
4292,West Virginia,2020-03-06,1.0,-5.0,0.0,5.0,0.0,2.0,0.2
4293,West Virginia,2020-03-07,12.0,3.0,28.0,14.0,3.0,-1.0,12.0
4294,West Virginia,2020-03-08,18.0,11.0,89.0,25.0,3.0,-2.0,29.2
4295,West Virginia,2020-03-09,13.0,7.0,49.0,7.0,0.0,0.0,15.2
4296,West Virginia,2020-03-10,11.0,5.0,7.0,4.0,0.0,0.0,5.4
4297,West Virginia,2020-03-11,10.0,5.0,22.0,7.0,0.0,0.0,8.8
4298,West Virginia,2020-03-12,12.0,17.0,38.0,8.0,0.0,0.0,15.0
4299,West Virginia,2020-03-13,7.0,19.0,22.0,6.0,-3.0,1.0,10.2
4300,West Virginia,2020-03-14,0.0,13.0,23.0,5.0,-2.0,2.0,7.8
4301,West Virginia,2020-03-15,-3.0,11.0,8.0,13.0,-5.0,2.0,4.8
4302,West Virginia,2020-03-16,-1.0,16.0,4.0,1.0,-13.0,5.0,1.4
4303,West Virginia,2020-03-17,-5.0,14.0,7.0,-2.0,-16.0,6.0,-0.4
4304,West Virginia,2020-03-18,-18.0,10.0,16.0,-4.0,-21.0,7.0,-3.4
4305,West Virginia,2020-03-19,-22.0,10.0,9.0,-10.0,-23.0,9.0,-7.2
4306,West Virginia,2020-03-20,-30.0,1.0,14.0,-19.0,-26.0,12.0,-12.0
4307,West Virginia,2020-03-21,-35.0,5.0,1.0,-17.0,-22.0,9.0,-13.6
4308,West Virginia,2020-03-22,-40.0,-10.0,33.0,-18.0,-27.0,8.0,-12.4
4309,West Virginia,2020-03-23,-34.0,-5.0,-22.0,-25.0,-33.0,14.0,-23.8
4310,West Virginia,2020-03-24,-36.0,-11.0,5.0,-23.0,-37.0,13.0,-20.4
4311,West Virginia,2020-03-25,-46.0,-25.0,-15.0,-27.0,-42.0,16.0,-31.0
4312,West Virginia,2020-03-26,-40.0,-18.0,26.0,-28.0,-41.0,15.0,-20.2
4313,West Virginia,2020-03-27,-43.0,-23.0,3.0,-36.0,-41.0,18.0,-28.0
4314,West Virginia,2020-03-28,-42.0,-17.0,60.0,-32.0,-30.0,9.0,-12.2
4315,West Virginia,2020-03-29,-38.0,-16.0,52.0,-31.0,-33.0,8.0,-13.2
4316,West Virginia,2020-03-30,-34.0,-15.0,10.0,-29.0,-41.0,15.0,-21.8
4317,West Virginia,2020-03-31,-37.0,-15.0,-14.0,-28.0,-42.0,15.0,-27.2
4318,West Virginia,2020-04-01,-34.0,-10.0,-14.0,-26.0,-43.0,15.0,-25.4
4319,West Virginia,2020-04-02,-35.0,-10.0,-2.0,-31.0,-42.0,16.0,-24.0
4320,West Virginia,2020-04-03,-35.0,-10.0,8.0,-36.0,-42.0,17.0,-23.0
4321,West Virginia,2020-04-04,-40.0,-7.0,46.0,-34.0,-30.0,9.0,-13.0
4322,West Virginia,2020-04-05,-40.0,-8.0,28.0,-36.0,-33.0,8.0,-17.8
4323,West Virginia,2020-04-06,-35.0,-8.0,11.0,-33.0,-42.0,15.0,-21.4
4324,West Virginia,2020-04-07,-36.0,-10.0,4.0,-28.0,-43.0,15.0,-22.6
4325,West Virginia,2020-04-08,-38.0,-13.0,1.0,-27.0,-45.0,15.0,-24.4
4326,West Virginia,2020-04-09,-37.0,-11.0,-14.0,-32.0,-45.0,16.0,-27.8
4327,West Virginia,2020-04-10,-42.0,-17.0,-26.0,-39.0,-49.0,20.0,-34.6
4328,West Virginia,2020-04-11,-38.0,-5.0,12.0,-39.0,-31.0,10.0,-20.2
4329,West Virginia,2020-04-12,-62.0,-37.0,2.0,-40.0,-37.0,9.0,-34.8
4330,West Virginia,2020-04-13,-39.0,-19.0,-23.0,-35.0,-44.0,17.0,-32.0
4331,West Virginia,2020-04-14,-34.0,-13.0,-11.0,-29.0,-42.0,15.0,-25.8
4332,West Virginia,2020-04-15,-24.0,-7.0,-2.0,-25.0,-42.0,14.0,-20.0
4333,West Virginia,2020-04-16,-29.0,-9.0,-6.0,-28.0,-42.0,15.0,-22.8
4334,West Virginia,2020-04-17,-36.0,-18.0,-14.0,-34.0,-41.0,17.0,-28.6
4335,West Virginia,2020-04-18,-36.0,-13.0,-8.0,-27.0,-29.0,10.0,-22.6
4336,West Virginia,2020-04-19,-31.0,-10.0,40.0,-24.0,-30.0,7.0,-11.0
4337,West Virginia,2020-04-20,-26.0,-10.0,16.0,-26.0,-41.0,14.0,-17.4
4338,West Virginia,2020-04-21,-27.0,-7.0,0.0,-23.0,-42.0,14.0,-19.8
4339,West Virginia,2020-04-22,-27.0,-10.0,20.0,-18.0,-42.0,13.0,-15.4
4340,West Virginia,2020-04-23,-32.0,-13.0,-20.0,-25.0,-42.0,16.0,-26.4
4341,West Virginia,2020-04-24,-36.0,-16.0,-13.0,-29.0,-41.0,17.0,-27.0
4342,West Virginia,2020-04-25,-33.0,-10.0,29.0,-18.0,-28.0,9.0,-12.0
4343,West Virginia,2020-04-26,-35.0,-14.0,-23.0,-25.0,-33.0,9.0,-26.0
4344,West Virginia,2020-04-27,-22.0,-5.0,8.0,-19.0,-39.0,14.0,-15.4
4345,West Virginia,2020-04-28,-20.0,-3.0,5.0,-17.0,-40.0,8.0,-15.0
4346,West Virginia,2020-04-29,-19.0,-4.0,15.0,-16.0,-40.0,13.0,-12.8
4347,West Virginia,2020-04-30,-22.0,-4.0,-14.0,-17.0,-40.0,15.0,-19.4
4348,West Virginia,2020-05-01,-24.0,-3.0,-8.0,-18.0,-39.0,15.0,-18.4
4349,West Virginia,2020-05-02,-22.0,7.0,81.0,-5.0,-24.0,5.0,7.4
4350,West Virginia,2020-05-03,-21.0,2.0,23.0,-11.0,-26.0,6.0,-6.6
4351,West Virginia,2020-05-04,-11.0,6.0,25.0,-12.0,-36.0,11.0,-5.6
4352,West Virginia,2020-05-05,-14.0,4.0,-6.0,-15.0,-37.0,12.0,-13.6
