continent,country,date,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential,outdoor,acc_case,acc_death,new_case,new_death,continent_marker
Americas,Jamaica,2020-05-17,-42.0,-29.142857142857142,-47.857142857142854,-40.142857142857146,-35.0,19.428571428571427,-38.82857142857143,511.14285714285717,9.0,2.5714285714285716,0.0,3.071413281326262
Americas,Jamaica,2020-05-24,-39.285714285714285,-26.285714285714285,-44.0,-38.285714285714285,-34.0,18.571428571428573,-36.371428571428574,535.5714285714286,9.0,4.571428571428571,0.0,3.0170946172802964
Asia and Oceania,Japan,2020-02-16,-5.0,-1.0,-14.0,-4.5,1.0,1.0,-4.7,51.0,1.0,29.5,0.5,1.0269565934265856
Asia and Oceania,Japan,2020-02-23,-0.7142857142857143,2.142857142857143,3.0,-1.7142857142857142,-0.14285714285714285,0.7142857142857143,0.5142857142857143,98.85714285714286,1.0,12.571428571428571,0.0,1.0109091211515902
Asia and Oceania,Japan,2020-03-01,-1.5714285714285714,7.428571428571429,2.5714285714285716,-13.571428571428571,-6.857142857142857,3.857142857142857,-2.4,208.14285714285714,3.2857142857142856,15.571428571428571,0.7142857142857143,1.1590526626998887
Asia and Oceania,Japan,2020-03-08,-10.142857142857142,1.8571428571428572,-10.142857142857142,-20.0,-3.5714285714285716,4.714285714285714,-8.4,377.2857142857143,6.0,35.142857142857146,0.0,0.9754894962424212
Asia and Oceania,Japan,2020-03-15,-6.857142857142857,1.7142857142857142,-1.1428571428571428,-18.428571428571427,-4.285714285714286,4.428571428571429,-5.8,669.0,16.285714285714285,48.142857142857146,2.2857142857142856,0.8935593174811173
Asia and Oceania,Japan,2020-03-22,-2.142857142857143,3.5714285714285716,19.428571428571427,-17.285714285714285,-11.285714285714286,5.142857142857143,-1.542857142857143,943.0,31.857142857142858,37.42857142857143,2.7142857142857144,0.9804138607300354
Asia and Oceania,Japan,2020-03-29,-8.0,3.0,3.5714285714285716,-20.428571428571427,-5.714285714285714,4.571428571428571,-5.514285714285714,1434.5714285714287,47.42857142857143,109.28571428571429,1.8571428571428572,1.015184583164366
Asia and Oceania,Japan,2020-04-05,-14.714285714285714,3.7142857142857144,6.571428571428571,-27.285714285714285,-10.142857142857142,6.571428571428571,-8.371428571428572,2483.8571428571427,63.714285714285715,181.85714285714286,3.2857142857142856,1.0254108334788854
Asia and Oceania,Japan,2020-04-12,-23.857142857142858,2.2857142857142856,3.4285714285714284,-37.857142857142854,-17.0,10.0,-14.6,4966.714285714285,95.71428571428571,515.5714285714286,4.428571428571429,1.0066111752173794
Asia and Oceania,Japan,2020-04-19,-33.0,-1.5714285714285714,-8.0,-47.0,-22.142857142857142,12.714285714285714,-22.342857142857145,8945.857142857143,176.85714285714286,578.4285714285714,18.285714285714285,0.9077373981646992
Asia and Oceania,Japan,2020-04-26,-37.57142857142857,-3.857142857142857,-9.285714285714286,-49.714285714285715,-25.571428571428573,14.142857142857142,-25.2,12187.57142857143,312.14285714285717,377.7142857142857,19.428571428571427,1.0808639670496385
Asia and Oceania,Japan,2020-05-03,-35.142857142857146,-2.4285714285714284,0.0,-52.42857142857143,-34.857142857142854,16.142857142857142,-24.97142857142857,14232.142857142857,434.0,205.14285714285714,16.428571428571427,0.9708768072430464
Asia and Oceania,Japan,2020-05-10,-32.714285714285715,-4.142857142857143,-4.285714285714286,-56.714285714285715,-45.0,20.428571428571427,-28.571428571428573,15439.42857142857,578.0,128.57142857142858,19.571428571428573,1.077164911873642
Asia and Oceania,Japan,2020-05-17,-32.42857142857143,-2.4285714285714284,-6.0,-45.714285714285715,-22.428571428571427,12.571428571428571,-21.8,16101.285714285714,692.4285714285714,72.57142857142857,17.142857142857142,1.029743546296148
Asia and Oceania,Japan,2020-05-24,-28.142857142857142,-2.0,-8.428571428571429,-41.857142857142854,-20.285714285714285,11.857142857142858,-20.142857142857142,16437.428571428572,783.7142857142857,37.857142857142854,10.857142857142858,1.0025295315830307
Asia and Oceania,Jordan,2020-02-16,1.5,3.0,19.0,0.5,2.0,-1.0,5.199999999999999,0.0,0.0,0.0,0.0,1.2470114605302292
Asia and Oceania,Jordan,2020-02-23,-3.142857142857143,-0.42857142857142855,9.428571428571429,-2.0,3.2857142857142856,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.9571466970209433
Asia and Oceania,Jordan,2020-03-01,2.4285714285714284,4.857142857142857,18.428571428571427,-1.8571428571428572,3.4285714285714284,-1.2857142857142858,5.457142857142857,0.0,0.0,0.0,0.0,0.9670109539349635
Asia and Oceania,Jordan,2020-03-08,0.5714285714285714,5.285714285714286,13.714285714285714,-8.571428571428571,4.142857142857143,-1.0,3.028571428571429,0.8571428571428571,0.0,0.14285714285714285,0.0,0.8897520367880988
Asia and Oceania,Jordan,2020-03-15,-6.142857142857143,2.2857142857142856,1.0,-17.428571428571427,0.2857142857142857,1.2857142857142858,-4.0,2.0,0.0,1.0,0.0,0.941143822216285
Asia and Oceania,Jordan,2020-03-22,-48.857142857142854,-24.142857142857142,-46.714285714285715,-72.85714285714286,-50.714285714285715,19.0,-48.65714285714286,64.85714285714286,0.0,14.857142857142858,0.0,1.0278239454668656
Asia and Oceania,Jordan,2020-03-29,-74.71428571428571,-51.42857142857143,-61.0,-88.85714285714286,-70.0,26.0,-69.2,200.71428571428572,0.7142857142857143,21.0,0.42857142857142855,0.9574988118213338
Asia and Oceania,Jordan,2020-04-05,-73.71428571428571,-51.142857142857146,-59.857142857142854,-89.71428571428571,-68.14285714285714,25.571428571428573,-68.51428571428572,299.57142857142856,5.0,12.285714285714286,0.2857142857142857,1.0743523006673765
Asia and Oceania,Jordan,2020-04-12,-74.85714285714286,-53.714285714285715,-63.0,-90.14285714285714,-70.57142857142857,26.857142857142858,-70.45714285714286,367.7142857142857,6.571428571428571,6.285714285714286,0.2857142857142857,0.9180699509841529
Asia and Oceania,Jordan,2020-04-19,-72.42857142857143,-49.714285714285715,-59.57142857142857,-89.14285714285714,-67.14285714285714,25.142857142857142,-67.6,404.0,7.0,4.0,0.0,0.9239248494055189
Asia and Oceania,Jordan,2020-04-26,-60.857142857142854,-36.57142857142857,-50.285714285714285,-85.71428571428571,-59.0,22.0,-58.48571428571429,436.7142857142857,7.0,4.285714285714286,0.0,1.042215143109696
Asia and Oceania,Jordan,2020-05-03,-53.42857142857143,-33.285714285714285,-46.714285714285715,-85.57142857142857,-50.142857142857146,19.571428571428573,-53.828571428571436,454.57142857142856,8.142857142857142,2.0,0.2857142857142857,1.1435529959801223
Asia and Oceania,Jordan,2020-05-10,-47.714285714285715,-27.857142857142858,-43.57142857142857,-82.42857142857143,-43.57142857142857,17.571428571428573,-49.028571428571425,496.14285714285717,9.0,11.285714285714286,0.0,0.9232358546565489
Asia and Oceania,Jordan,2020-05-17,-44.57142857142857,-23.714285714285715,-40.42857142857143,-80.85714285714286,-39.857142857142854,15.571428571428571,-45.885714285714286,588.8571428571429,9.0,10.428571428571429,0.0,0.8841679238964602
Asia and Oceania,Jordan,2020-05-24,-49.857142857142854,-30.428571428571427,-45.714285714285715,-83.0,-52.142857142857146,18.857142857142858,-52.228571428571435,678.0,9.0,13.571428571428571,0.0,1.0204761151983737
Asia and Oceania,Kazakhstan,2020-02-16,3.0,1.5,-3.0,2.5,4.0,-0.5,1.5999999999999999,0.0,0.0,0.0,0.0,0.8357960430508893
Asia and Oceania,Kazakhstan,2020-02-23,2.0,1.4285714285714286,-0.5714285714285714,0.5714285714285714,7.428571428571429,-0.2857142857142857,2.1714285714285713,0.0,0.0,0.0,0.0,0.9178887554829684
Asia and Oceania,Kazakhstan,2020-03-01,3.5714285714285716,3.142857142857143,2.2857142857142856,8.428571428571429,8.714285714285714,-0.7142857142857143,5.228571428571429,0.0,0.0,0.0,0.0,1.0496266041666913
Asia and Oceania,Kazakhstan,2020-03-08,15.428571428571429,13.857142857142858,6.142857142857143,18.428571428571427,9.714285714285714,-2.4285714285714284,12.714285714285714,0.0,0.0,0.0,0.0,0.9177650378957113
Asia and Oceania,Kazakhstan,2020-03-15,4.857142857142857,9.714285714285714,5.714285714285714,16.142857142857142,1.1428571428571428,0.2857142857142857,7.514285714285714,2.7142857142857144,0.0,1.2857142857142858,0.0,0.9930741131186804
Asia and Oceania,Kazakhstan,2020-03-22,-19.428571428571427,-0.8571428571428571,-0.42857142857142855,-0.8571428571428571,-21.857142857142858,5.285714285714286,-8.685714285714287,40.57142857142857,0.42857142857142855,7.285714285714286,0.0,0.9901465715272594
Asia and Oceania,Kazakhstan,2020-03-29,-37.857142857142854,-20.285714285714285,-13.428571428571429,-28.428571428571427,-40.714285714285715,13.142857142857142,-28.14285714285714,141.14285714285714,0.5714285714285714,32.0,0.14285714285714285,0.9183564061443859
Asia and Oceania,Kazakhstan,2020-04-05,-54.142857142857146,-34.857142857142854,-24.428571428571427,-42.714285714285715,-47.714285714285715,16.714285714285715,-40.771428571428565,434.14285714285717,3.7142857142857144,42.857142857142854,0.7142857142857143,0.9272400577624226
Asia and Oceania,Kazakhstan,2020-04-12,-59.42857142857143,-39.714285714285715,-29.285714285714285,-46.714285714285715,-51.714285714285715,17.714285714285715,-45.37142857142857,785.0,8.142857142857142,52.42857142857143,0.5714285714285714,0.9794323876483059
Asia and Oceania,Kazakhstan,2020-04-19,-60.42857142857143,-40.285714285714285,-28.714285714285715,-49.285714285714285,-51.57142857142857,18.428571428571427,-46.05714285714284,1408.142857142857,15.714285714285714,103.57142857142857,1.0,1.0243331237081426
Asia and Oceania,Kazakhstan,2020-04-26,-62.42857142857143,-44.57142857142857,-30.857142857142858,-51.0,-50.714285714285715,18.428571428571427,-47.91428571428571,2295.8571428571427,21.714285714285715,148.71428571428572,1.1428571428571428,0.9832301326549789
Asia and Oceania,Kazakhstan,2020-05-03,-57.285714285714285,-39.42857142857143,-23.0,-45.285714285714285,-49.0,16.428571428571427,-42.8,3396.5714285714284,25.285714285714285,171.85714285714286,0.2857142857142857,1.0520561523862964
Asia and Oceania,Kazakhstan,2020-05-10,-42.57142857142857,-23.142857142857142,-9.857142857142858,-31.428571428571427,-44.285714285714285,13.142857142857142,-30.25714285714286,4593.285714285715,30.142857142857142,167.14285714285714,0.5714285714285714,1.0562795985633608
Asia and Oceania,Kazakhstan,2020-05-17,-30.0,-12.0,4.714285714285714,-13.428571428571429,-29.0,8.142857142857142,-15.942857142857141,5595.714285714285,32.857142857142854,152.42857142857142,0.42857142857142855,0.9777194024282281
Asia and Oceania,Kazakhstan,2020-05-24,-23.428571428571427,-8.428571428571429,9.714285714285714,-5.714285714285714,-22.714285714285715,6.0,-10.114285714285714,7439.142857142857,35.0,339.14285714285717,0.14285714285714285,1.173942015576096
Africa,Kenya,2020-02-16,1.0,0.0,7.0,6.0,2.5,-0.5,3.3,0.0,0.0,0.0,0.0,2.039914216303502
Africa,Kenya,2020-02-23,2.857142857142857,0.0,4.285714285714286,4.571428571428571,2.5714285714285716,0.0,2.8571428571428577,0.0,0.0,0.0,0.0,2.061876067894114
Africa,Kenya,2020-03-01,2.4285714285714284,-1.1428571428571428,3.142857142857143,3.5714285714285716,5.714285714285714,-0.7142857142857143,2.742857142857143,0.0,0.0,0.0,0.0,2.082426266922258
Africa,Kenya,2020-03-08,4.142857142857143,4.0,5.428571428571429,6.285714285714286,6.571428571428571,-1.0,5.285714285714286,0.0,0.0,0.0,0.0,2.007244879819032
Africa,Kenya,2020-03-15,2.5714285714285716,3.0,2.0,5.0,7.142857142857143,-0.14285714285714285,3.942857142857143,0.7142857142857143,0.0,0.42857142857142855,0.0,1.972775280867053
Africa,Kenya,2020-03-22,-11.142857142857142,-3.5714285714285716,-12.285714285714286,-7.0,-9.714285714285714,7.571428571428571,-8.742857142857142,6.428571428571429,0.0,1.7142857142857142,0.0,1.9939172970850119
Africa,Kenya,2020-03-29,-35.0,-22.0,-22.714285714285715,-30.0,-29.571428571428573,18.142857142857142,-27.857142857142858,30.142857142857142,0.5714285714285714,3.857142857142857,0.14285714285714285,1.8693749450367252
Africa,Kenya,2020-04-05,-38.42857142857143,-26.571428571428573,-22.428571428571427,-34.714285714285715,-33.0,20.428571428571427,-31.02857142857143,98.57142857142857,2.5714285714285716,14.285714285714286,0.42857142857142855,2.073093235989329
Africa,Kenya,2020-04-12,-42.857142857142854,-31.0,-25.714285714285715,-39.285714285714285,-37.285714285714285,23.142857142857142,-35.22857142857142,181.42857142857142,6.714285714285714,7.857142857142857,0.5714285714285714,2.0375716817668423
Africa,Kenya,2020-04-19,-45.285714285714285,-34.857142857142854,-31.0,-42.285714285714285,-36.0,23.428571428571427,-37.885714285714286,237.28571428571428,10.857142857142858,10.428571428571429,0.8571428571428571,2.043651491917807
Africa,Kenya,2020-04-26,-46.0,-36.57142857142857,-33.857142857142854,-43.0,-32.42857142857143,23.142857142857142,-38.37142857142857,319.14285714285717,14.0,12.142857142857142,0.0,1.953063991221666
Africa,Kenya,2020-05-03,-41.57142857142857,-31.142857142857142,-29.428571428571427,-39.0,-32.42857142857143,22.285714285714285,-34.71428571428571,404.0,18.142857142857142,15.714285714285714,1.4285714285714286,2.031210000433777
Africa,Kenya,2020-05-10,-38.285714285714285,-27.571428571428573,-24.857142857142858,-34.714285714285715,-27.571428571428573,19.857142857142858,-30.599999999999998,593.7142857142857,27.714285714285715,29.571428571428573,1.1428571428571428,2.0390710528578455
Africa,Kenya,2020-05-17,-36.714285714285715,-26.428571428571427,-23.857142857142858,-33.142857142857146,-24.714285714285715,20.0,-28.971428571428568,772.5714285714286,42.285714285714285,30.714285714285715,2.5714285714285716,1.9382664090068802
Africa,Kenya,2020-05-24,-35.0,-26.142857142857142,-22.0,-31.428571428571427,-23.142857142857142,19.714285714285715,-27.542857142857144,1082.857142857143,50.142857142857146,46.714285714285715,0.14285714285714285,1.9185127150832255
Asia and Oceania,Kuwait,2020-02-16,1.0,5.0,1.5,3.0,5.5,0.5,3.2,0.0,0.0,0.0,0.0,0.9514930409503151
Asia and Oceania,Kuwait,2020-02-23,2.5714285714285716,4.428571428571429,8.142857142857142,5.0,5.428571428571429,-0.14285714285714285,5.114285714285714,0.0,0.0,0.0,0.0,1.0521701664115257
Asia and Oceania,Kuwait,2020-03-01,-10.571428571428571,-0.8571428571428571,-0.14285714285714285,-3.2857142857142856,-16.285714285714285,6.714285714285714,-6.228571428571428,30.857142857142858,0.0,6.428571428571429,0.0,1.0213307905919247
Asia and Oceania,Kuwait,2020-03-08,-8.0,-2.0,-1.4285714285714286,-4.714285714285714,-0.2857142857142857,4.285714285714286,-3.2857142857142856,58.42857142857143,0.0,2.7142857142857144,0.0,0.9908707996676778
Asia and Oceania,Kuwait,2020-03-15,-23.571428571428573,-4.714285714285714,-16.428571428571427,-23.857142857142858,-10.571428571428571,8.857142857142858,-15.828571428571431,83.0,0.0,6.857142857142857,0.0,0.885398105258398
Asia and Oceania,Kuwait,2020-03-22,-47.57142857142857,-21.571428571428573,-43.0,-45.857142857142854,-34.42857142857143,18.571428571428573,-38.48571428571428,152.28571428571428,0.0,10.857142857142858,0.0,0.9223545071986694
Asia and Oceania,Kuwait,2020-03-29,-56.285714285714285,-28.857142857142858,-51.0,-52.285714285714285,-39.57142857142857,22.285714285714285,-45.6,214.0,0.0,9.571428571428571,0.0,1.0166004670646196
Asia and Oceania,Kuwait,2020-04-05,-61.0,-35.857142857142854,-54.57142857142857,-54.0,-43.714285714285715,24.285714285714285,-49.82857142857143,380.85714285714283,0.2857142857142857,43.0,0.14285714285714285,0.9386054024210588
Asia and Oceania,Kuwait,2020-04-12,-63.857142857142854,-38.285714285714285,-55.285714285714285,-57.57142857142857,-51.857142857142854,27.714285714285715,-53.371428571428574,936.2857142857143,1.0,96.85714285714286,0.0,0.9350699758496545
Asia and Oceania,Kuwait,2020-04-19,-64.28571428571429,-41.714285714285715,-55.57142857142857,-57.142857142857146,-52.285714285714285,28.571428571428573,-54.2,1558.2857142857142,4.142857142857143,97.28571428571429,0.8571428571428571,1.061362369952694
Asia and Oceania,Kuwait,2020-04-26,-64.85714285714286,-42.857142857142854,-56.42857142857143,-55.57142857142857,-53.714285714285715,29.0,-54.68571428571429,2471.8571428571427,14.428571428571429,165.71428571428572,1.8571428571428572,0.9357638648713814
Asia and Oceania,Kuwait,2020-05-03,-67.57142857142857,-47.0,-58.285714285714285,-58.142857142857146,-55.0,30.857142857142858,-57.2,4067.285714285714,28.0,272.57142857142856,2.5714285714285716,1.0216594444035458
Asia and Oceania,Kuwait,2020-05-10,-63.714285714285715,-38.714285714285715,-55.714285714285715,-58.285714285714285,-54.714285714285715,30.285714285714285,-54.228571428571435,6779.571428571428,45.714285714285715,529.2857142857143,2.857142857142857,1.0651079314842842
Asia and Oceania,Kuwait,2020-05-17,-88.14285714285714,-77.0,-78.28571428571429,-79.71428571428571,-77.0,40.714285714285715,-80.02857142857144,12011.142857142857,89.28571428571429,880.2857142857143,7.714285714285714,0.9311178925267924
Asia and Oceania,Kuwait,2020-05-24,-86.71428571428571,-74.0,-77.14285714285714,-78.42857142857143,-76.14285714285714,40.142857142857146,-78.48571428571428,18566.0,133.42857142857142,921.7142857142857,6.285714285714286,0.9785138908540959
Asia and Oceania,Kyrgyzstan,2020-02-16,3.0,3.5,-1.0,-0.5,7.0,-1.0,2.4,0.0,0.0,0.0,0.0,1.0015231759610672
Asia and Oceania,Kyrgyzstan,2020-02-23,5.571428571428571,6.428571428571429,-0.14285714285714285,0.7142857142857143,10.714285714285714,-1.5714285714285714,4.6571428571428575,0.0,0.0,0.0,0.0,0.9831425359550033
Asia and Oceania,Kyrgyzstan,2020-03-01,4.714285714285714,6.714285714285714,3.2857142857142856,3.0,11.857142857142858,-2.142857142857143,5.914285714285714,0.0,0.0,0.0,0.0,0.9689042512781103
Asia and Oceania,Kyrgyzstan,2020-03-08,11.571428571428571,13.714285714285714,3.4285714285714284,5.857142857142857,11.714285714285714,-3.142857142857143,9.257142857142856,0.0,0.0,0.0,0.0,1.0792045583262817
Asia and Oceania,Kyrgyzstan,2020-03-15,6.428571428571429,12.285714285714286,4.714285714285714,6.285714285714286,11.0,-3.142857142857143,8.142857142857142,0.0,0.0,0.0,0.0,0.9662861847316906
Asia and Oceania,Kyrgyzstan,2020-03-22,-19.428571428571427,-4.428571428571429,-2.5714285714285716,-8.285714285714286,-21.285714285714285,3.857142857142857,-11.200000000000001,5.714285714285714,0.0,2.0,0.0,1.008935321540951
Asia and Oceania,Kyrgyzstan,2020-03-29,-66.14285714285714,-52.0,-28.714285714285715,-58.0,-55.57142857142857,19.0,-52.08571428571429,49.42857142857143,0.0,10.0,0.0,0.8880298720014471
Asia and Oceania,Kyrgyzstan,2020-04-05,-75.14285714285714,-63.57142857142857,-35.0,-70.42857142857143,-63.42857142857143,22.571428571428573,-61.51428571428572,121.28571428571429,0.42857142857142855,9.0,0.14285714285714285,1.073261434263545
Asia and Oceania,Kyrgyzstan,2020-04-12,-75.71428571428571,-64.14285714285714,-35.0,-72.42857142857143,-63.714285714285715,22.714285714285715,-62.199999999999996,286.85714285714283,4.428571428571429,32.857142857142854,0.5714285714285714,0.9566514286112182
Asia and Oceania,Kyrgyzstan,2020-04-19,-73.0,-61.142857142857146,-32.714285714285715,-69.85714285714286,-60.857142857142854,21.285714285714285,-59.51428571428572,473.2857142857143,5.0,25.285714285714285,0.0,0.9611425296467309
Asia and Oceania,Kyrgyzstan,2020-04-26,-71.71428571428571,-59.857142857142854,-32.285714285714285,-68.14285714285714,-58.57142857142857,19.142857142857142,-58.114285714285714,630.4285714285714,7.571428571428571,18.285714285714285,0.42857142857142855,1.0519563098977518
Asia and Oceania,Kyrgyzstan,2020-05-03,-66.71428571428571,-54.142857142857146,-29.571428571428573,-63.42857142857143,-54.714285714285715,17.285714285714285,-53.71428571428571,742.5714285714286,8.285714285714286,16.142857142857142,0.2857142857142857,0.966245562371477
Asia and Oceania,Kyrgyzstan,2020-05-10,-59.857142857142854,-46.57142857142857,-24.857142857142858,-56.42857142857143,-49.57142857142857,14.285714285714286,-47.45714285714286,896.8571428571429,11.571428571428571,29.571428571428573,0.2857142857142857,1.0941137005609083
Asia and Oceania,Kyrgyzstan,2020-05-17,-45.857142857142854,-31.285714285714285,-16.857142857142858,-44.142857142857146,-37.0,9.428571428571429,-35.02857142857143,1077.857142857143,12.857142857142858,19.428571428571427,0.2857142857142857,0.9820176681462021
Asia and Oceania,Kyrgyzstan,2020-05-24,-39.857142857142854,-25.285714285714285,-10.428571428571429,-39.0,-34.142857142857146,6.714285714285714,-29.742857142857144,1308.5714285714287,14.0,37.857142857142854,0.0,1.0114358215969887
Asia and Oceania,Laos,2020-02-16,-1.0,3.5,-2.5,-7.5,4.5,1.5,-0.6,0.0,0.0,0.0,0.0,1.0911504534463963
Asia and Oceania,Laos,2020-02-23,-0.42857142857142855,2.2857142857142856,-0.7142857142857143,-8.142857142857142,9.714285714285714,1.4285714285714286,0.5428571428571429,0.0,0.0,0.0,0.0,1.058601732339209
Asia and Oceania,Laos,2020-03-01,1.5714285714285714,3.7142857142857144,-0.2857142857142857,-5.428571428571429,9.0,0.7142857142857143,1.7142857142857146,0.0,0.0,0.0,0.0,1.0018700306909167
Asia and Oceania,Laos,2020-03-08,1.0,4.285714285714286,0.8571428571428571,-6.428571428571429,7.571428571428571,0.2857142857142857,1.457142857142857,0.0,0.0,0.0,0.0,0.90931166811248
Asia and Oceania,Laos,2020-03-15,-2.2857142857142856,2.4285714285714284,-1.1428571428571428,-10.285714285714286,5.571428571428571,2.2857142857142856,-1.1428571428571428,0.0,0.0,0.0,0.0,1.037611518263191
Asia and Oceania,Laos,2020-03-22,-12.714285714285714,-1.5714285714285714,-6.571428571428571,-15.285714285714286,6.857142857142857,4.142857142857143,-5.857142857142857,0.0,0.0,0.0,0.0,1.018394012389658
Asia and Oceania,Laos,2020-03-29,-33.57142857142857,-15.285714285714286,-10.714285714285714,-34.42857142857143,-12.0,9.142857142857142,-21.2,4.714285714285714,0.0,1.1428571428571428,0.0,0.9425471376396091
Asia and Oceania,Laos,2020-04-05,-52.0,-33.857142857142854,-16.285714285714285,-56.857142857142854,-33.285714285714285,15.285714285714286,-38.457142857142856,9.714285714285714,0.0,0.42857142857142855,0.0,1.06118615364804
Asia and Oceania,Laos,2020-04-12,-58.285714285714285,-39.142857142857146,-18.857142857142858,-67.14285714285714,-39.57142857142857,18.285714285714285,-44.6,15.714285714285714,0.0,1.1428571428571428,0.0,0.9684682757994426
Asia and Oceania,Laos,2020-04-19,-59.42857142857143,-39.714285714285715,-17.142857142857142,-67.85714285714286,-48.42857142857143,18.142857142857142,-46.51428571428572,19.0,0.0,0.0,0.0,0.8862945535409331
Asia and Oceania,Laos,2020-04-26,-51.57142857142857,-34.285714285714285,-18.285714285714285,-61.714285714285715,-31.428571428571427,14.285714285714286,-39.457142857142856,19.0,0.0,0.0,0.0,1.0605754966584013
Asia and Oceania,Laos,2020-05-03,-46.285714285714285,-27.857142857142858,-14.857142857142858,-58.42857142857143,-30.857142857142858,12.428571428571429,-35.65714285714286,19.0,0.0,0.0,0.0,0.9793394478718452
Asia and Oceania,Laos,2020-05-10,-32.0,-14.428571428571429,-10.142857142857142,-46.0,-15.0,7.714285714285714,-23.514285714285712,19.0,0.0,0.0,0.0,0.937421451819991
Asia and Oceania,Laos,2020-05-17,-28.285714285714285,-12.857142857142858,-9.285714285714286,-43.42857142857143,-12.428571428571429,6.714285714285714,-21.25714285714286,19.0,0.0,0.0,0.0,1.0156373991582481
Asia and Oceania,Laos,2020-05-24,-22.142857142857142,-8.142857142857142,-7.142857142857143,-28.857142857142858,-5.0,4.857142857142857,-14.257142857142858,19.0,0.0,0.0,0.0,0.9138278350009955
Europe,Latvia,2020-02-16,4.5,4.5,4.0,5.5,-0.5,-1.0,3.6,0.0,0.0,0.0,0.0,4.143139354838349
Europe,Latvia,2020-02-23,1.4285714285714286,1.0,-0.14285714285714285,1.0,1.1428571428571428,0.14285714285714285,0.8857142857142858,0.0,0.0,0.0,0.0,3.938357747002288
Europe,Latvia,2020-03-01,1.1428571428571428,2.2857142857142856,9.0,3.142857142857143,2.4285714285714284,0.14285714285714285,3.6000000000000005,0.0,0.0,0.0,0.0,4.068603809872703
Europe,Latvia,2020-03-08,5.428571428571429,7.714285714285714,19.142857142857142,5.857142857142857,2.7142857142857144,-0.5714285714285714,8.171428571428573,1.1428571428571428,0.0,0.2857142857142857,0.0,4.023849575115812
Europe,Latvia,2020-03-15,-5.571428571428571,7.0,5.142857142857143,-6.571428571428571,-4.714285714285714,2.5714285714285716,-0.9428571428571428,15.285714285714286,0.0,4.0,0.0,4.002241898140044
Europe,Latvia,2020-03-22,-31.428571428571427,-10.285714285714286,11.857142857142858,-34.42857142857143,-30.714285714285715,11.428571428571429,-19.0,87.71428571428571,0.0,15.571428571428571,0.0,4.08450269205611
Europe,Latvia,2020-03-29,-36.285714285714285,-14.571428571428571,22.714285714285715,-36.857142857142854,-35.57142857142857,12.142857142857142,-20.11428571428571,253.42857142857142,0.0,29.714285714285715,0.0,4.02681676501841
Europe,Latvia,2020-04-05,-39.42857142857143,-18.142857142857142,2.5714285714285716,-42.714285714285715,-37.57142857142857,14.0,-27.057142857142857,459.0,0.42857142857142855,26.571428571428573,0.14285714285714285,4.0068887633225065
Europe,Latvia,2020-04-12,-32.714285714285715,-9.428571428571429,30.142857142857142,-38.57142857142857,-44.42857142857143,12.714285714285714,-19.0,592.7142857142857,2.7142857142857144,16.857142857142858,0.5714285714285714,4.045092148833558
Europe,Latvia,2020-04-19,-35.857142857142854,-15.571428571428571,0.5714285714285714,-44.57142857142857,-41.142857142857146,14.571428571428571,-27.314285714285713,682.0,5.0,10.857142857142858,0.0,4.002894970661101
Europe,Latvia,2020-04-26,-28.428571428571427,-11.0,35.714285714285715,-34.714285714285715,-33.42857142857143,9.857142857142858,-14.371428571428572,775.1428571428571,10.285714285714286,12.142857142857142,1.0,4.04008321681738
Europe,Latvia,2020-05-03,-27.285714285714285,-9.285714285714286,42.714285714285715,-34.57142857142857,-38.142857142857146,9.857142857142858,-13.314285714285713,854.4285714285714,14.857142857142858,9.571428571428571,0.5714285714285714,3.961445582807934
Europe,Latvia,2020-05-10,-19.857142857142858,0.0,70.14285714285714,-26.142857142857142,-33.57142857142857,7.714285714285714,-1.8857142857142861,914.0,17.428571428571427,8.571428571428571,0.2857142857142857,3.8921084355171547
Europe,Latvia,2020-05-17,-19.142857142857142,-3.0,8.0,-32.285714285714285,-26.571428571428573,8.571428571428571,-14.6,969.1428571428571,18.714285714285715,9.857142857142858,0.14285714285714285,3.960577854582499
Europe,Latvia,2020-05-24,-13.714285714285714,0.7142857142857143,42.285714285714285,-23.428571428571427,-22.714285714285715,5.714285714285714,-3.371428571428571,1026.4285714285713,21.285714285714285,5.571428571428571,0.42857142857142855,4.031732172347572
Asia and Oceania,Lebanon,2020-02-16,5.5,0.5,12.5,8.5,1.0,-1.0,5.6,0.0,0.0,0.0,0.0,0.7536930924968016
Asia and Oceania,Lebanon,2020-02-23,1.0,0.8571428571428571,2.0,3.0,1.4285714285714286,-0.14285714285714285,1.6571428571428568,0.42857142857142855,0.0,0.14285714285714285,0.0,1.1545721672199873
Asia and Oceania,Lebanon,2020-03-01,-0.8571428571428571,1.5714285714285714,3.142857142857143,-1.0,1.1428571428571428,-0.14285714285714285,0.8000000000000002,3.142857142857143,0.0,1.2857142857142858,0.0,1.0166104571854202
Asia and Oceania,Lebanon,2020-03-08,-0.7142857142857143,4.428571428571429,13.0,-13.0,-7.857142857142857,0.8571428571428571,-0.8285714285714285,18.714285714285715,0.0,3.142857142857143,0.0,0.9937186206726586
